Communes,code_ofs,district_electoral,dim1,dim1_acp,dim2_acp,dim3_acp,effectif,liste_eag_2022,part_eag_2022,part_gauche_2022,part_ps_verts,raboud_voix,part_raboud_2026,tendance_raboud,particip_moy,part_eag_cc,ecart,levier,part_manquante,voix_quorum,voix_siege,statut_district,marge_ecart,marge_raboud,marge_reservoir,marge_progression,source_marge,potentiel_commune,potentiel_district,score_district,score_priorite,score_marge,part_score_district,voix_a_trouver,voix_quorum_commune,profil,cluster,type_electorat,message_cle
Echichens,5634,Morges,0.18451994056684334,0.18451994056684334,1.5230431031021852,0.40878517091134176,716,FALSE,0,0.33379888268156427,0.33379888268156427,44,0.03859649122807018,0.03859649122807018,0.5752627710755921,NA,NA,0.001122334455667789,0.05264401772525849,847,891,offensive,NA,0.03859649122807018,0.03337988826815643,0.03859649122807018,raboud_2026,27.635087719298248,1100.763106980972,1.2354243624926735,0.031015811132770202,0.043318171973142736,0.025105390564089784,23,22,report_gauche,2,3. Centre mobilisé,Commune disputée où EàG perce déjà — porte-à-porte et présence publique
Eclépens,5482,Morges,0.5848625575722314,0.5848625575722314,0.29585077875397575,0.7175921153151519,252,FALSE,0,0.4246031746031746,0.4246031746031746,22,0.06043956043956044,0.06043956043956044,0.5734068040360348,NA,NA,0.001122334455667789,0.05264401772525849,847,891,offensive,NA,0.06043956043956044,0.04246031746031746,0.06043956043956044,raboud_2026,15.230769230769232,1100.763106980972,1.2354243624926735,0.017094017094017096,0.0678334011667345,0.013836554962804103,13,12,persuasion,5,2. Gauche marquée abstentionniste,Électorat acquis qui ne se déplace pas — priorité absolue au « faire voter »
Etoy,5636,Morges,1.4014797604906366,1.4014797604906366,1.095927937823666,0.051281171610824586,464,FALSE,0,0.3793103448275862,0.3793103448275862,71,0.07768052516411379,0.07768052516411379,0.5519536856956698,NA,NA,0.001122334455667789,0.05264401772525849,847,891,offensive,NA,0.07768052516411379,0.03793103448275862,0.07768052516411379,raboud_2026,36.0437636761488,1100.763106980972,1.2354243624926735,0.040453157885688894,0.08718352992605365,0.0327443420365031,30,28,persuasion,2,3. Centre mobilisé,Commune disputée où EàG perce déjà — porte-à-porte et présence publique
Ferreyres,5483,Morges,2.878431930997539,2.878431930997539,0.3934626949677867,-0.735416845323381,94,FALSE,0,0.425531914893617,0.425531914893617,7,0.051094890510948905,0.051094890510948905,0.584124109859404,NA,NA,0.001122334455667789,0.05264401772525849,847,891,offensive,NA,0.051094890510948905,0.04255319148936171,0.051094890510948905,raboud_2026,4.802919708029197,1100.763106980972,1.2354243624926735,0.005390482276127046,0.05734555612901112,0.004363263700944713,4,4,persuasion,4,1. Gauche marquée mobilisé,Gauche implantée où EàG a déjà fait ses preuves — incarner et consolider
Féchy,5427,Morges,-1.269795961708684,-1.269795961708684,1.671087368121881,0.15496113992110935,225,FALSE,0,0.2222222222222222,0.2222222222222222,10,0.03460207612456748,0.03460207612456748,0.5968665867939105,NA,NA,0.001122334455667789,0.05264401772525849,847,891,offensive,NA,0.03460207612456748,0.022222222222222223,0.03460207612456748,raboud_2026,7.785467128027682,1100.763106980972,1.2354243624926735,0.008737898011254415,0.038835102272241837,0.0070727907563877535,7,6,implantation,2,3. Centre mobilisé,Commune disputée où EàG perce déjà — porte-à-porte et présence publique
Gimel,5428,Morges,0.07379989360962562,0.07379989360962562,-0.6613717705805835,0.15974912574862687,356,FALSE,0,0.36235955056179775,0.36235955056179775,31,0.05410122164048865,0.05410122164048865,0.4955043574924167,NA,NA,0.001122334455667789,0.05264401772525849,847,891,offensive,NA,0.05410122164048865,0.036235955056179776,0.05410122164048865,raboud_2026,19.26003490401396,1100.763106980972,1.2354243624926735,0.021616200790139126,0.06071966514084025,0.017496984393706512,16,15,mobilisation,5,2. Gauche marquée abstentionniste,Électorat acquis qui ne se déplace pas — priorité absolue au « faire voter »
Gollion,5484,Morges,0.293121035916119,0.293121035916119,-0.17507554602090913,0.8121486595904036,232,FALSE,0,0.3275862068965517,0.3275862068965517,25,0.06443298969072164,0.06443298969072164,0.5554193525523023,NA,NA,0.001122334455667789,0.05264401772525849,847,891,offensive,NA,0.06443298969072164,0.032758620689655175,0.06443298969072164,raboud_2026,14.948453608247421,1100.763106980972,1.2354243624926735,0.016777164543487568,0.07231536441158434,0.013580082320569472,13,12,persuasion,3,4. Centre,"Commune disputée, réservoir réel — thèmes sociaux concrets, pas d'étiquette"
Grancy,5485,Morges,-1.472244891331062,-1.472244891331062,1.0581609892074024,0.15059907186184132,118,FALSE,0,0.3474576271186441,0.3474576271186441,8,0.038834951456310676,0.038834951456310676,0.5591777429126826,NA,NA,0.001122334455667789,0.05264401772525849,847,891,offensive,NA,0.038834951456310676,0.03474576271186441,0.038834951456310676,raboud_2026,4.58252427184466,1100.763106980972,1.2354243624926735,0.005143124884225208,0.04358580410360346,0.004163043113257133,4,4,report_gauche,2,3. Centre mobilisé,Commune disputée où EàG perce déjà — porte-à-porte et présence publique
Hautemorges,5656,Morges,0.5549689369505246,0.5549689369505246,0.26540306585577184,-0.23111703821822693,955,FALSE,0,0.37591623036649213,0.37591623036649213,84,0.05194805194805195,0.05194805194805195,0.5466288493961085,NA,NA,0.001122334455667789,0.05264401772525849,847,891,offensive,NA,0.05194805194805195,0.037591623036649216,0.05194805194805195,raboud_2026,49.61038961038961,1100.763106980972,1.2354243624926735,0.055679449618843566,0.058303088606118915,0.04506908824956393,41,39,persuasion,5,2. Gauche marquée abstentionniste,Électorat acquis qui ne se déplace pas — priorité absolue au « faire voter »
L'Isle,5486,Morges,0.46904430468031655,0.46904430468031655,-0.4319723156851665,-1.1887499377521724,227,FALSE,0,0.3303964757709251,0.3303964757709251,28,0.06779661016949153,0.06779661016949153,0.5256296605308443,NA,NA,0.001122334455667789,0.05264401772525849,847,891,offensive,NA,0.06779661016949153,0.03303964757709251,0.06779661016949153,raboud_2026,15.389830508474576,1100.763106980972,1.2354243624926735,0.017272537046548346,0.07609047157069757,0.013981055879210719,13,12,mobilisation,4,1. Gauche marquée mobilisé,Gauche implantée où EàG a déjà fait ses preuves — incarner et consolider
La Chaux (Cossonay),5474,Morges,0.3055246167715526,0.3055246167715526,0.1993310469999229,-0.44970924649372823,100,FALSE,0,0.41,0.41,9,0.05,0.05,0.49864146704655143,NA,NA,0.001122334455667789,0.05264401772525849,847,891,offensive,NA,0.05,0.041,0.05,raboud_2026,5,1100.763106980972,1.2354243624926735,0.0056116722783389455,0.05611672278338946,0.004542303396880135,5,4,mobilisation,5,2. Gauche marquée abstentionniste,Électorat acquis qui ne se déplace pas — priorité absolue au « faire voter »
La Sarraz,5498,Morges,3.4548873165105007,3.4548873165105007,0.25931368671028093,-0.3039830230103275,422,FALSE,0,0.44786729857819907,0.44786729857819907,71,0.10773899848254932,0.10773899848254932,0.47626786632126783,NA,NA,0.001122334455667789,0.05264401772525849,847,891,offensive,NA,0.10773899848254932,0.04478672985781991,0.10773899848254932,raboud_2026,45.46585735963581,1100.763106980972,1.2354243624926735,0.0510278982711962,0.12091919021610474,0.041303943665348286,37,35,mobilisation,5,2. Gauche marquée abstentionniste,Électorat acquis qui ne se déplace pas — priorité absolue au « faire voter »
Lavigny,5637,Morges,-0.07025239727780422,-0.07025239727780422,2.2415638027720792,-0.08423668220741957,196,FALSE,0,0.30612244897959184,0.30612244897959184,16,0.0446927374301676,0.0446927374301676,0.5635025540345773,NA,NA,0.001122334455667789,0.05264401772525849,847,891,offensive,NA,0.0446927374301676,0.030612244897959186,0.0446927374301676,raboud_2026,8.759776536312849,1100.763106980972,1.2354243624926735,0.009831399030654152,0.050160199135990576,0.007957912543360951,8,7,persuasion,2,3. Centre mobilisé,Commune disputée où EàG perce déjà — porte-à-porte et présence publique
Lonay,5638,Morges,0.4043179948728278,0.4043179948728278,0.5026795268230548,0.5946909190179372,553,FALSE,0,0.40325497287522605,0.40325497287522605,50,0.05580357142857143,0.05580357142857143,0.5332451605778383,NA,NA,0.001122334455667789,0.05264401772525849,847,891,offensive,NA,0.05580357142857143,0.040325497287522605,0.05580357142857143,raboud_2026,30.859375,1100.763106980972,1.2354243624926735,0.03463453984287318,0.06263027096360431,0.02803452877761958,25,24,mobilisation,5,2. Gauche marquée abstentionniste,Électorat acquis qui ne se déplace pas — priorité absolue au « faire voter »
Lully VD,5639,Morges,1.2000561864669304,1.2000561864669304,2.500279799251311,-0.17143837829869554,187,FALSE,0,0.40641711229946526,0.40641711229946526,19,0.05956112852664577,0.05956112852664577,0.6240209537385762,NA,NA,0.001122334455667789,0.05264401772525849,847,891,offensive,NA,0.05956112852664577,0.04064171122994653,0.05956112852664577,raboud_2026,11.137931034482758,1100.763106980972,1.2354243624926735,0.012500483764851581,0.0668475067639122,0.01011837239442954,10,9,persuasion,2,3. Centre mobilisé,Commune disputée où EàG perce déjà — porte-à-porte et présence publique
Lussy-sur-Morges,5640,Morges,2.13771798482006,2.13771798482006,2.4691381828711108,0.6122333359362151,183,FALSE,0,0.39344262295081966,0.39344262295081966,19,0.06884057971014493,0.06884057971014493,0.6051615499424018,NA,NA,0.001122334455667789,0.05264401772525849,847,891,offensive,NA,0.06884057971014493,0.03934426229508197,0.06884057971014493,raboud_2026,12.597826086956522,1100.763106980972,1.2354243624926735,0.01413897428390182,0.07726215455684056,0.011444629645617556,11,10,persuasion,2,3. Centre mobilisé,Commune disputée où EàG perce déjà — porte-à-porte et présence publique
Mauraz,5488,Morges,4.286217842902305,4.286217842902305,-0.5053818169134284,-3.2602887012746633,20,FALSE,0,0.55,0.55,3,0.10344827586206896,0.10344827586206896,0.6737603305785123,NA,NA,0.001122334455667789,0.05264401772525849,847,891,offensive,NA,0.10344827586206896,0.05500000000000001,0.10344827586206896,raboud_2026,2.0689655172413794,1100.763106980972,1.2354243624926735,0.002322071287588529,0.11610356437942647,0.0018795738193986766,2,2,persuasion,4,1. Gauche marquée mobilisé,Gauche implantée où EàG a déjà fait ses preuves — incarner et consolider
Moiry VD,5490,Morges,5.213452430919119,5.213452430919119,-0.7118005891281374,-0.6153274658737573,104,FALSE,0,0.49038461538461536,0.49038461538461536,17,0.11888111888111888,0.11888111888111888,0.6046620349242818,NA,NA,0.001122334455667789,0.05264401772525849,847,891,offensive,NA,0.11888111888111888,0.04903846153846154,0.11888111888111888,raboud_2026,12.363636363636363,1100.763106980972,1.2354243624926735,0.013876135088256301,0.13342437584861827,0.011231877490467241,11,10,persuasion,4,1. Gauche marquée mobilisé,Gauche implantée où EàG a déjà fait ses preuves — incarner et consolider
Mollens VD,5431,Morges,-0.08383946782217677,-0.08383946782217677,-1.1316763320582701,0.263258319307479,73,FALSE,0,0.3561643835616438,0.3561643835616438,6,0.044444444444444446,0.044444444444444446,0.5532082740875456,NA,NA,0.001122334455667789,0.05264401772525849,847,891,offensive,NA,0.044444444444444446,0.03561643835616438,0.044444444444444446,raboud_2026,3.2444444444444445,1100.763106980972,1.2354243624926735,0.003641351789499938,0.04988153136301285,0.002947450204197776,3,3,report_gauche,5,2. Gauche marquée abstentionniste,Électorat acquis qui ne se déplace pas — priorité absolue au « faire voter »
Mont-la-Ville,5491,Morges,-0.40409048054975516,-0.40409048054975516,-0.5848889099087436,1.21044487772849,113,FALSE,0,0.40707964601769914,0.40707964601769914,11,0.0582010582010582,0.0582010582010582,0.5351767742419217,NA,NA,0.001122334455667789,0.05264401772525849,847,891,offensive,NA,0.0582010582010582,0.04070796460176992,0.0582010582010582,raboud_2026,6.576719576719577,1100.763106980972,1.2354243624926735,0.007381278986217259,0.06532105297537395,0.0059746911347322825,6,6,persuasion,3,4. Centre,"Commune disputée, réservoir réel — thèmes sociaux concrets, pas d'étiquette"
Montricher,5492,Morges,-1.282044315777929,-1.282044315777929,-0.13904101987820305,-0.4986147719286885,249,FALSE,0,0.3293172690763052,0.3293172690763052,27,0.06569343065693431,0.06569343065693431,0.5778720050812172,NA,NA,0.001122334455667789,0.05264401772525849,847,891,offensive,NA,0.06569343065693431,0.03293172690763052,0.06569343065693431,raboud_2026,16.357664233576642,1100.763106980972,1.2354243624926735,0.018358770183587704,0.07373000073730002,0.014860294762639973,14,13,persuasion,2,3. Centre mobilisé,Commune disputée où EàG perce déjà — porte-à-porte et présence publique
Morges,5642,Morges,3.1051398399416845,3.1051398399416845,0.36187266257039863,0.003593713096098675,2943,FALSE,0,0.48148148148148145,0.48148148148148145,352,0.07903008531656938,0.07903008531656938,0.5178362233228204,NA,NA,0.001122334455667789,0.05264401772525849,847,891,offensive,NA,0.07903008531656938,0.04814814814814815,0.07903008531656938,raboud_2026,232.58554108666368,1100.763106980972,1.2354243624926735,0.2610387666516989,0.08869818778515083,0.2112948186686313,189,179,mobilisation,5,2. Gauche marquée abstentionniste,Électorat acquis qui ne se déplace pas — priorité absolue au « faire voter »
Orny,5493,Morges,3.3183510391759103,3.3183510391759103,-0.24343441722408385,-0.9347507222401014,98,FALSE,0,0.336734693877551,0.336734693877551,23,0.12637362637362637,0.12637362637362637,0.5213133775892018,NA,NA,0.001122334455667789,0.05264401772525849,847,891,offensive,NA,0.12637362637362637,0.0336734693877551,0.12637362637362637,raboud_2026,12.384615384615383,1100.763106980972,1.2354243624926735,0.013899680566347232,0.1418334751668085,0.011250936106118485,11,10,mobilisation,5,2. Gauche marquée abstentionniste,Électorat acquis qui ne se déplace pas — priorité absolue au « faire voter »
Pompaples,5497,Morges,-0.24786044283523473,-0.24786044283523473,-0.13165924564635398,-0.6574901644487054,148,FALSE,0,0.4189189189189189,0.4189189189189189,15,0.056179775280898875,0.056179775280898875,0.5197364715125371,NA,NA,0.001122334455667789,0.05264401772525849,847,891,offensive,NA,0.056179775280898875,0.041891891891891894,0.056179775280898875,raboud_2026,8.314606741573034,1100.763106980972,1.2354243624926735,0.0093317696313951,0.06305249750942635,0.0075534932891939315,7,7,persuasion,5,2. Gauche marquée abstentionniste,Électorat acquis qui ne se déplace pas — priorité absolue au « faire voter »
Préverenges,5643,Morges,2.221199213160927,2.221199213160927,0.3956871630823885,0.2874993182390028,895,FALSE,0,0.4424581005586592,0.4424581005586592,90,0.06126616746085772,0.06126616746085772,0.5246995681951808,NA,NA,0.001122334455667789,0.05264401772525849,847,891,offensive,NA,0.06126616746085772,0.04424581005586592,0.06126616746085772,raboud_2026,54.83321987746766,1100.763106980972,1.2354243624926735,0.061541211983689864,0.06876113070803336,0.04981382418225933,45,43,mobilisation,5,2. Gauche marquée abstentionniste,Électorat acquis qui ne se déplace pas — priorité absolue au « faire voter »
Romanel-sur-Morges,5645,Morges,-1.5574354676238882,-1.5574354676238882,-0.046521160715415386,1.0020930836384963,135,FALSE,0,0.2518518518518518,0.2518518518518518,12,0.057971014492753624,0.057971014492753624,0.5781049197182139,NA,NA,0.001122334455667789,0.05264401772525849,847,891,offensive,NA,0.057971014492753624,0.025185185185185185,0.057971014492753624,raboud_2026,7.826086956521739,1100.763106980972,1.2354243624926735,0.00878348704435661,0.06506286699523414,0.007109692273377602,7,7,persuasion,3,4. Centre,"Commune disputée, réservoir réel — thèmes sociaux concrets, pas d'étiquette"
Saint-Livres,5435,Morges,0.39081117163529566,0.39081117163529566,0.08784310383462735,-0.8713946198855939,160,FALSE,0,0.40625,0.40625,13,0.04887218045112782,0.04887218045112782,0.5752413168721655,NA,NA,0.001122334455667789,0.05264401772525849,847,891,offensive,NA,0.04887218045112782,0.040625,0.04887218045112782,raboud_2026,7.819548872180451,1100.763106980972,1.2354243624926735,0.00877614912702632,0.0548509320439145,0.007103752680835097,7,7,persuasion,4,1. Gauche marquée mobilisé,Gauche implantée où EàG a déjà fait ses preuves — incarner et consolider
Saint-Oyens,5436,Morges,0.2990613604487928,0.2990613604487928,-7.107295407645395e-4,-0.1956198973320845,91,FALSE,0,0.27472527472527475,0.27472527472527475,11,0.06918238993710692,0.06918238993710692,0.6708892313283684,NA,NA,0.001122334455667789,0.05264401772525849,847,891,offensive,NA,0.06918238993710692,0.027472527472527476,0.06918238993710692,raboud_2026,6.29559748427673,1100.763106980972,1.2354243624926735,0.007065765975619226,0.07764577995185963,0.005719302767644044,6,5,persuasion,2,3. Centre mobilisé,Commune disputée où EàG perce déjà — porte-à-porte et présence publique
