votation,date,positionnement_politique_oui,district,Communes,code_ofs,Electeurs_inscrits,Bulletins_rentres,Blancs,Nuls,Valables,OUI,OUI_perc,NON,NON_perc,particip_perc
gc_2022_centre,20.03.22,centre,Yverdon,Donneloye,5913,,211,0,0,211,15,7.11%,196,92.89%,
gc_2022_verts,20.03.22,centre-gauche,Yverdon,Donneloye,5913,,211,0,0,211,29,13.74%,182,86.26%,
gc_2022_PS,20.03.22,centre-gauche,Yverdon,Ependes VD,5914,,100,0,0,100,15,15.00%,85,85.00%,
gc_2022_Gauche,20.03.22,gauche,Yverdon,Ependes VD,5914,,100,0,0,100,5,5.00%,95,95.00%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Yverdon,Ependes VD,5914,,100,0,0,100,29,29.00%,71,71.00%,
gc_2022_droite-bourgeoise,20.03.22,droite,Yverdon,Ependes VD,5914,,100,0,0,100,24,24.00%,76,76.00%,
gc_2022_centre,20.03.22,centre,Yverdon,Ependes VD,5914,,100,0,0,100,8,8.00%,92,92.00%,
gc_2022_verts,20.03.22,centre-gauche,Yverdon,Ependes VD,5914,,100,0,0,100,18,18.00%,82,82.00%,
gc_2022_PS,20.03.22,centre-gauche,Yverdon,Fiez,5556,,122,0,0,122,22,18.03%,100,81.97%,
gc_2022_Gauche,20.03.22,gauche,Yverdon,Fiez,5556,,122,0,0,122,10,8.20%,112,91.80%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Yverdon,Fiez,5556,,122,0,0,122,17,13.93%,105,86.07%,
gc_2022_droite-bourgeoise,20.03.22,droite,Yverdon,Fiez,5556,,122,0,0,122,35,28.69%,87,71.31%,
gc_2022_centre,20.03.22,centre,Yverdon,Fiez,5556,,122,0,0,122,11,9.02%,111,90.98%,
gc_2022_verts,20.03.22,centre-gauche,Yverdon,Fiez,5556,,122,0,0,122,26,21.31%,96,78.69%,
gc_2022_PS,20.03.22,centre-gauche,Yverdon,Fontaines-sur-Grandson,5557,,47,0,0,47,11,23.40%,36,76.60%,
gc_2022_Gauche,20.03.22,gauche,Yverdon,Fontaines-sur-Grandson,5557,,47,0,0,47,2,4.26%,45,95.74%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Yverdon,Fontaines-sur-Grandson,5557,,47,0,0,47,13,27.66%,34,72.34%,
gc_2022_droite-bourgeoise,20.03.22,droite,Yverdon,Fontaines-sur-Grandson,5557,,47,0,0,47,12,25.53%,35,74.47%,
gc_2022_centre,20.03.22,centre,Yverdon,Fontaines-sur-Grandson,5557,,47,0,0,47,2,4.26%,45,95.74%,
gc_2022_verts,20.03.22,centre-gauche,Yverdon,Fontaines-sur-Grandson,5557,,47,0,0,47,8,17.02%,39,82.98%,
gc_2022_PS,20.03.22,centre-gauche,Yverdon,Giez,5559,,109,0,0,109,23,21.10%,86,78.90%,
gc_2022_Gauche,20.03.22,gauche,Yverdon,Giez,5559,,109,0,0,109,6,5.50%,103,94.50%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Yverdon,Giez,5559,,109,0,0,109,17,15.60%,92,84.40%,
gc_2022_droite-bourgeoise,20.03.22,droite,Yverdon,Giez,5559,,109,0,0,109,33,30.28%,76,69.72%,
gc_2022_centre,20.03.22,centre,Yverdon,Giez,5559,,109,0,0,109,10,9.17%,99,90.83%,
gc_2022_verts,20.03.22,centre-gauche,Yverdon,Giez,5559,,109,0,0,109,20,18.35%,89,81.65%,
gc_2022_PS,20.03.22,centre-gauche,Yverdon,Grandevent,5560,,61,0,0,61,11,18.03%,50,81.97%,
gc_2022_Gauche,20.03.22,gauche,Yverdon,Grandevent,5560,,61,0,0,61,1,1.64%,60,98.36%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Yverdon,Grandevent,5560,,61,0,0,61,17,27.87%,44,72.13%,
gc_2022_droite-bourgeoise,20.03.22,droite,Yverdon,Grandevent,5560,,61,0,0,61,13,21.31%,48,78.69%,
gc_2022_centre,20.03.22,centre,Yverdon,Grandevent,5560,,61,0,0,61,7,11.48%,54,88.52%,
gc_2022_verts,20.03.22,centre-gauche,Yverdon,Grandevent,5560,,61,0,0,61,12,19.67%,49,80.33%,
gc_2022_PS,20.03.22,centre-gauche,Yverdon,Grandson,5561,,733,0,0,733,137,18.69%,596,81.31%,
gc_2022_Gauche,20.03.22,gauche,Yverdon,Grandson,5561,,733,0,0,733,51,6.96%,682,93.04%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Yverdon,Grandson,5561,,733,0,0,733,73,9.96%,660,90.04%,
gc_2022_droite-bourgeoise,20.03.22,droite,Yverdon,Grandson,5561,,733,0,0,733,300,40.93%,433,59.07%,
gc_2022_centre,20.03.22,centre,Yverdon,Grandson,5561,,733,0,0,733,61,8.32%,672,91.68%,
gc_2022_verts,20.03.22,centre-gauche,Yverdon,Grandson,5561,,733,0,0,733,111,15.14%,622,84.86%,
gc_2022_PS,20.03.22,centre-gauche,Yverdon,Juriens,5754,,90,0,0,90,16,17.78%,74,82.22%,
gc_2022_Gauche,20.03.22,gauche,Yverdon,Juriens,5754,,90,0,0,90,4,4.44%,86,95.56%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Yverdon,Juriens,5754,,90,0,0,90,13,14.44%,77,85.56%,
gc_2022_droite-bourgeoise,20.03.22,droite,Yverdon,Juriens,5754,,90,0,0,90,38,42.22%,52,57.78%,
gc_2022_centre,20.03.22,centre,Yverdon,Juriens,5754,,90,0,0,90,6,6.67%,84,93.33%,
gc_2022_verts,20.03.22,centre-gauche,Yverdon,Juriens,5754,,90,0,0,90,12,13.33%,78,86.67%,
gc_2022_PS,20.03.22,centre-gauche,Yverdon,La Praz,5758,,50,0,0,50,12,24.00%,38,76.00%,
gc_2022_Gauche,20.03.22,gauche,Yverdon,La Praz,5758,,50,0,0,50,7,14.00%,43,86.00%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Yverdon,La Praz,5758,,50,0,0,50,15,30.00%,35,70.00%,
gc_2022_droite-bourgeoise,20.03.22,droite,Yverdon,La Praz,5758,,50,0,0,50,8,16.00%,42,84.00%,
gc_2022_centre,20.03.22,centre,Yverdon,La Praz,5758,,50,0,0,50,4,8.00%,46,92.00%,
gc_2022_verts,20.03.22,centre-gauche,Yverdon,La Praz,5758,,50,0,0,50,3,6.00%,47,94.00%,
gc_2022_PS,20.03.22,centre-gauche,Yverdon,L'Abergement,5741,,88,0,0,88,17,19.32%,71,80.68%,
gc_2022_Gauche,20.03.22,gauche,Yverdon,L'Abergement,5741,,88,0,0,88,8,9.09%,80,90.91%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Yverdon,L'Abergement,5741,,88,0,0,88,22,25.00%,66,75.00%,
gc_2022_droite-bourgeoise,20.03.22,droite,Yverdon,L'Abergement,5741,,88,0,0,88,24,27.27%,64,72.73%,
gc_2022_centre,20.03.22,centre,Yverdon,L'Abergement,5741,,88,0,0,88,7,7.95%,81,92.05%,
gc_2022_verts,20.03.22,centre-gauche,Yverdon,L'Abergement,5741,,88,0,0,88,10,11.36%,78,88.64%,
gc_2022_PS,20.03.22,centre-gauche,Yverdon,Les Clées,5750,,60,0,0,60,10,16.67%,50,83.33%,
gc_2022_Gauche,20.03.22,gauche,Yverdon,Les Clées,5750,,60,0,0,60,8,13.33%,52,86.67%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Yverdon,Les Clées,5750,,60,0,0,60,11,18.33%,49,81.67%,
gc_2022_droite-bourgeoise,20.03.22,droite,Yverdon,Les Clées,5750,,60,0,0,60,18,30.00%,42,70.00%,
gc_2022_centre,20.03.22,centre,Yverdon,Les Clées,5750,,60,0,0,60,8,13.33%,52,86.67%,
gc_2022_verts,20.03.22,centre-gauche,Yverdon,Les Clées,5750,,60,0,0,60,5,8.33%,55,91.67%,
gc_2022_PS,20.03.22,centre-gauche,Yverdon,Lignerolle,5755,,123,0,0,123,12,9.76%,111,90.24%,
gc_2022_Gauche,20.03.22,gauche,Yverdon,Lignerolle,5755,,123,0,0,123,6,4.88%,117,95.12%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Yverdon,Lignerolle,5755,,123,0,0,123,29,23.58%,94,76.42%,
gc_2022_droite-bourgeoise,20.03.22,droite,Yverdon,Lignerolle,5755,,123,0,0,123,49,39.84%,74,60.16%,
gc_2022_centre,20.03.22,centre,Yverdon,Lignerolle,5755,,123,0,0,123,10,8.13%,113,91.87%,
gc_2022_verts,20.03.22,centre-gauche,Yverdon,Lignerolle,5755,,123,0,0,123,17,13.82%,106,86.18%,
gc_2022_PS,20.03.22,centre-gauche,Yverdon,Mathod,5919,,142,0,0,142,16,11.27%,126,88.73%,
gc_2022_Gauche,20.03.22,gauche,Yverdon,Mathod,5919,,142,0,0,142,16,11.27%,126,88.73%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Yverdon,Mathod,5919,,142,0,0,142,39,27.46%,103,72.54%,
gc_2022_droite-bourgeoise,20.03.22,droite,Yverdon,Mathod,5919,,142,0,0,142,40,28.17%,102,71.83%,
gc_2022_centre,20.03.22,centre,Yverdon,Mathod,5919,,142,0,0,142,9,6.34%,133,93.66%,
gc_2022_verts,20.03.22,centre-gauche,Yverdon,Mathod,5919,,142,0,0,142,22,15.49%,120,84.51%,
gc_2022_PS,20.03.22,centre-gauche,Yverdon,Mauborget,5562,,49,0,0,49,6,12.24%,43,87.76%,
gc_2022_Gauche,20.03.22,gauche,Yverdon,Mauborget,5562,,49,0,0,49,4,8.16%,45,91.84%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Yverdon,Mauborget,5562,,49,0,0,49,17,34.69%,32,65.31%,
gc_2022_droite-bourgeoise,20.03.22,droite,Yverdon,Mauborget,5562,,49,0,0,49,10,20.41%,39,79.59%,
gc_2022_centre,20.03.22,centre,Yverdon,Mauborget,5562,,49,0,0,49,1,2.04%,48,97.96%,
gc_2022_verts,20.03.22,centre-gauche,Yverdon,Mauborget,5562,,49,0,0,49,11,22.45%,38,77.55%,
gc_2022_PS,20.03.22,centre-gauche,Yverdon,Molondin,5921,,64,0,0,64,4,6.25%,60,93.75%,
gc_2022_Gauche,20.03.22,gauche,Yverdon,Molondin,5921,,64,0,0,64,1,1.56%,63,98.44%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Yverdon,Molondin,5921,,64,0,0,64,23,35.94%,41,64.06%,
gc_2022_droite-bourgeoise,20.03.22,droite,Yverdon,Molondin,5921,,64,0,0,64,22,34.38%,42,65.62%,
gc_2022_centre,20.03.22,centre,Yverdon,Molondin,5921,,64,0,0,64,3,4.69%,61,95.31%,
gc_2022_verts,20.03.22,centre-gauche,Yverdon,Molondin,5921,,64,0,0,64,10,15.62%,54,84.38%,
gc_2022_PS,20.03.22,centre-gauche,Yverdon,Montagny-près-Yverdon,5922,,154,0,0,154,31,20.13%,123,79.87%,
gc_2022_Gauche,20.03.22,gauche,Yverdon,Montagny-près-Yverdon,5922,,154,0,0,154,8,5.19%,146,94.81%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Yverdon,Montagny-près-Yverdon,5922,,154,0,0,154,29,18.83%,125,81.17%,
gc_2022_droite-bourgeoise,20.03.22,droite,Yverdon,Montagny-près-Yverdon,5922,,154,0,0,154,50,32.47%,104,67.53%,
gc_2022_centre,20.03.22,centre,Yverdon,Montagny-près-Yverdon,5922,,154,0,0,154,17,11.04%,137,88.96%,
gc_2022_verts,20.03.22,centre-gauche,Yverdon,Montagny-près-Yverdon,5922,,154,0,0,154,17,11.04%,137,88.96%,
gc_2022_PS,20.03.22,centre-gauche,Yverdon,Montcherand,5756,,120,0,0,120,13,10.83%,107,89.17%,
gc_2022_Gauche,20.03.22,gauche,Yverdon,Montcherand,5756,,120,0,0,120,10,8.33%,110,91.67%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Yverdon,Montcherand,5756,,120,0,0,120,26,21.67%,94,78.33%,
gc_2022_droite-bourgeoise,20.03.22,droite,Yverdon,Montcherand,5756,,120,0,0,120,43,35.83%,77,64.17%,
gc_2022_centre,20.03.22,centre,Yverdon,Montcherand,5756,,120,0,0,120,10,8.33%,110,91.67%,
gc_2022_verts,20.03.22,centre-gauche,Yverdon,Montcherand,5756,,120,0,0,120,18,15.00%,102,85.00%,
gc_2022_PS,20.03.22,centre-gauche,Yverdon,Mutrux,5563,,40,0,0,40,7,17.50%,33,82.50%,
gc_2022_Gauche,20.03.22,gauche,Yverdon,Mutrux,5563,,40,0,0,40,2,5.00%,38,95.00%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Yverdon,Mutrux,5563,,40,0,0,40,13,32.50%,27,67.50%,
gc_2022_droite-bourgeoise,20.03.22,droite,Yverdon,Mutrux,5563,,40,0,0,40,10,25.00%,30,75.00%,
gc_2022_centre,20.03.22,centre,Yverdon,Mutrux,5563,,40,0,0,40,1,2.50%,39,97.50%,
gc_2022_verts,20.03.22,centre-gauche,Yverdon,Mutrux,5563,,40,0,0,40,7,17.50%,33,82.50%,
gc_2022_PS,20.03.22,centre-gauche,Yverdon,Novalles,5564,,33,0,0,33,4,12.12%,29,87.88%,
gc_2022_Gauche,20.03.22,gauche,Yverdon,Novalles,5564,,33,0,0,33,,0.00%,33,100.00%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Yverdon,Novalles,5564,,33,0,0,33,12,36.36%,21,63.64%,
gc_2022_droite-bourgeoise,20.03.22,droite,Yverdon,Novalles,5564,,33,0,0,33,11,33.33%,22,66.67%,
gc_2022_centre,20.03.22,centre,Yverdon,Novalles,5564,,33,0,0,33,1,3.03%,32,96.97%,
gc_2022_verts,20.03.22,centre-gauche,Yverdon,Novalles,5564,,33,0,0,33,5,15.15%,28,84.85%,
gc_2022_PS,20.03.22,centre-gauche,Yverdon,Onnens VD,5565,,110,0,0,110,27,24.55%,83,75.45%,
gc_2022_Gauche,20.03.22,gauche,Yverdon,Onnens VD,5565,,110,0,0,110,3,2.73%,107,97.27%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Yverdon,Onnens VD,5565,,110,0,0,110,16,14.55%,94,85.45%,
gc_2022_droite-bourgeoise,20.03.22,droite,Yverdon,Onnens VD,5565,,110,0,0,110,33,30.00%,77,70.00%,
gc_2022_centre,20.03.22,centre,Yverdon,Onnens VD,5565,,110,0,0,110,12,10.91%,98,89.09%,
gc_2022_verts,20.03.22,centre-gauche,Yverdon,Onnens VD,5565,,110,0,0,110,19,17.27%,91,82.73%,
gc_2022_PS,20.03.22,centre-gauche,Yverdon,Orbe,5757,,1019,0,0,1019,247,24.24%,772,75.76%,
gc_2022_Gauche,20.03.22,gauche,Yverdon,Orbe,5757,,1019,0,0,1019,56,5.50%,963,94.50%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Yverdon,Orbe,5757,,1019,0,0,1019,159,15.60%,860,84.40%,
gc_2022_droite-bourgeoise,20.03.22,droite,Yverdon,Orbe,5757,,1019,0,0,1019,316,31.01%,703,68.99%,
gc_2022_centre,20.03.22,centre,Yverdon,Orbe,5757,,1019,0,0,1019,87,8.54%,932,91.46%,
gc_2022_verts,20.03.22,centre-gauche,Yverdon,Orbe,5757,,1019,0,0,1019,154,15.11%,865,84.89%,
gc_2022_PS,20.03.22,centre-gauche,Yverdon,Orges,5924,,74,0,0,74,17,22.97%,57,77.03%,
gc_2022_Gauche,20.03.22,gauche,Yverdon,Orges,5924,,74,0,0,74,2,2.70%,72,97.30%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Yverdon,Orges,5924,,74,0,0,74,27,36.49%,47,63.51%,
gc_2022_droite-bourgeoise,20.03.22,droite,Yverdon,Orges,5924,,74,0,0,74,17,22.97%,57,77.03%,
gc_2022_centre,20.03.22,centre,Yverdon,Orges,5924,,74,0,0,74,4,5.41%,70,94.59%,
gc_2022_verts,20.03.22,centre-gauche,Yverdon,Orges,5924,,74,0,0,74,7,9.46%,67,90.54%,
gc_2022_PS,20.03.22,centre-gauche,Yverdon,Orzens,5925,,70,0,0,70,8,11.43%,62,88.57%,
gc_2022_Gauche,20.03.22,gauche,Yverdon,Orzens,5925,,70,0,0,70,8,11.43%,62,88.57%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Yverdon,Orzens,5925,,70,0,0,70,26,37.14%,44,62.86%,
gc_2022_droite-bourgeoise,20.03.22,droite,Yverdon,Orzens,5925,,70,0,0,70,18,25.71%,52,74.29%,
gc_2022_centre,20.03.22,centre,Yverdon,Orzens,5925,,70,0,0,70,3,4.29%,67,95.71%,
gc_2022_verts,20.03.22,centre-gauche,Yverdon,Orzens,5925,,70,0,0,70,8,11.43%,62,88.57%,
gc_2022_PS,20.03.22,centre-gauche,Yverdon,Pomy,5926,,221,0,0,221,24,10.86%,197,89.14%,
gc_2022_Gauche,20.03.22,gauche,Yverdon,Pomy,5926,,221,0,0,221,19,8.60%,202,91.40%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Yverdon,Pomy,5926,,221,0,0,221,79,35.75%,142,64.25%,
gc_2022_droite-bourgeoise,20.03.22,droite,Yverdon,Pomy,5926,,221,0,0,221,54,24.43%,167,75.57%,
gc_2022_centre,20.03.22,centre,Yverdon,Pomy,5926,,221,0,0,221,21,9.50%,200,90.50%,
gc_2022_verts,20.03.22,centre-gauche,Yverdon,Pomy,5926,,221,0,0,221,26,11.76%,195,88.24%,
gc_2022_PS,20.03.22,centre-gauche,Yverdon,Premier,5759,,73,0,0,73,13,17.81%,60,82.19%,
gc_2022_Gauche,20.03.22,gauche,Yverdon,Premier,5759,,73,0,0,73,8,10.96%,65,89.04%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Yverdon,Premier,5759,,73,0,0,73,24,32.88%,49,67.12%,
gc_2022_droite-bourgeoise,20.03.22,droite,Yverdon,Premier,5759,,73,0,0,73,17,23.29%,56,76.71%,
gc_2022_centre,20.03.22,centre,Yverdon,Premier,5759,,73,0,0,73,6,8.22%,67,91.78%,
gc_2022_verts,20.03.22,centre-gauche,Yverdon,Premier,5759,,73,0,0,73,5,6.85%,68,93.15%,
gc_2022_PS,20.03.22,centre-gauche,Yverdon,Provence,5566,,92,0,0,92,14,15.22%,78,84.78%,
gc_2022_Gauche,20.03.22,gauche,Yverdon,Provence,5566,,92,0,0,92,4,4.35%,88,95.65%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Yverdon,Provence,5566,,92,0,0,92,39,42.39%,53,57.61%,
gc_2022_droite-bourgeoise,20.03.22,droite,Yverdon,Provence,5566,,92,0,0,92,20,21.74%,72,78.26%,
gc_2022_centre,20.03.22,centre,Yverdon,Provence,5566,,92,0,0,92,4,4.35%,88,95.65%,
gc_2022_verts,20.03.22,centre-gauche,Yverdon,Provence,5566,,92,0,0,92,11,11.96%,81,88.04%,
gc_2022_PS,20.03.22,centre-gauche,Yverdon,Rances,5760,,150,0,0,150,18,12.00%,132,88.00%,
gc_2022_Gauche,20.03.22,gauche,Yverdon,Rances,5760,,150,0,0,150,9,6.00%,141,94.00%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Yverdon,Rances,5760,,150,0,0,150,41,27.33%,109,72.67%,
gc_2022_droite-bourgeoise,20.03.22,droite,Yverdon,Rances,5760,,150,0,0,150,43,28.67%,107,71.33%,
gc_2022_centre,20.03.22,centre,Yverdon,Rances,5760,,150,0,0,150,23,15.33%,127,84.67%,
gc_2022_verts,20.03.22,centre-gauche,Yverdon,Rances,5760,,150,0,0,150,17,11.33%,133,88.67%,
gc_2022_PS,20.03.22,centre-gauche,Yverdon,Romainmôtier-Envy,5761,,153,0,0,153,45,29.41%,108,70.59%,
gc_2022_Gauche,20.03.22,gauche,Yverdon,Romainmôtier-Envy,5761,,153,0,0,153,15,9.80%,138,90.20%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Yverdon,Romainmôtier-Envy,5761,,153,0,0,153,23,15.03%,130,84.97%,
gc_2022_droite-bourgeoise,20.03.22,droite,Yverdon,Romainmôtier-Envy,5761,,153,0,0,153,18,11.76%,135,88.24%,
gc_2022_centre,20.03.22,centre,Yverdon,Romainmôtier-Envy,5761,,153,0,0,153,6,3.92%,147,96.08%,
gc_2022_verts,20.03.22,centre-gauche,Yverdon,Romainmôtier-Envy,5761,,153,0,0,153,46,30.07%,107,69.93%,
gc_2022_PS,20.03.22,centre-gauche,Yverdon,Rovray,5928,,71,0,0,71,6,8.45%,65,91.55%,
gc_2022_Gauche,20.03.22,gauche,Yverdon,Rovray,5928,,71,0,0,71,1,1.41%,70,98.59%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Yverdon,Rovray,5928,,71,0,0,71,41,57.75%,30,42.25%,
gc_2022_droite-bourgeoise,20.03.22,droite,Yverdon,Rovray,5928,,71,0,0,71,17,23.94%,54,76.06%,
gc_2022_centre,20.03.22,centre,Yverdon,Rovray,5928,,71,0,0,71,4,5.63%,67,94.37%,
gc_2022_verts,20.03.22,centre-gauche,Yverdon,Rovray,5928,,71,0,0,71,3,4.23%,68,95.77%,
gc_2022_PS,20.03.22,centre-gauche,Yverdon,Sainte-Croix,5568,,1053,0,0,1053,317,30.10%,736,69.90%,
gc_2022_Gauche,20.03.22,gauche,Yverdon,Sainte-Croix,5568,,1053,0,0,1053,64,6.08%,989,93.92%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Yverdon,Sainte-Croix,5568,,1053,0,0,1053,268,25.45%,785,74.55%,
gc_2022_droite-bourgeoise,20.03.22,droite,Yverdon,Sainte-Croix,5568,,1053,0,0,1053,260,24.69%,793,75.31%,
gc_2022_centre,20.03.22,centre,Yverdon,Sainte-Croix,5568,,1053,0,0,1053,46,4.37%,1007,95.63%,
gc_2022_verts,20.03.22,centre-gauche,Yverdon,Sainte-Croix,5568,,1053,0,0,1053,98,9.31%,955,90.69%,
gc_2022_PS,20.03.22,centre-gauche,Yverdon,Sergey,5762,,42,0,0,42,6,14.29%,36,85.71%,
gc_2022_Gauche,20.03.22,gauche,Yverdon,Sergey,5762,,42,0,0,42,5,11.90%,37,88.10%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Yverdon,Sergey,5762,,42,0,0,42,16,38.10%,26,61.90%,
gc_2022_droite-bourgeoise,20.03.22,droite,Yverdon,Sergey,5762,,42,0,0,42,10,23.81%,32,76.19%,
gc_2022_centre,20.03.22,centre,Yverdon,Sergey,5762,,42,0,0,42,2,4.76%,40,95.24%,
gc_2022_verts,20.03.22,centre-gauche,Yverdon,Sergey,5762,,42,0,0,42,4,9.52%,38,90.48%,
gc_2022_PS,20.03.22,centre-gauche,Yverdon,Suchy,5929,,145,0,0,145,16,11.03%,129,88.97%,
gc_2022_Gauche,20.03.22,gauche,Yverdon,Suchy,5929,,145,0,0,145,5,3.45%,140,96.55%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Yverdon,Suchy,5929,,145,0,0,145,48,33.10%,97,66.90%,
gc_2022_droite-bourgeoise,20.03.22,droite,Yverdon,Suchy,5929,,145,0,0,145,50,34.48%,95,65.52%,
gc_2022_centre,20.03.22,centre,Yverdon,Suchy,5929,,145,0,0,145,9,6.21%,136,93.79%,
gc_2022_verts,20.03.22,centre-gauche,Yverdon,Suchy,5929,,145,0,0,145,17,11.72%,128,88.28%,
gc_2022_PS,20.03.22,centre-gauche,Yverdon,Suscévaz,5930,,58,0,0,58,10,17.24%,48,82.76%,
gc_2022_Gauche,20.03.22,gauche,Yverdon,Suscévaz,5930,,58,0,0,58,1,1.72%,57,98.28%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Yverdon,Suscévaz,5930,,58,0,0,58,17,29.31%,41,70.69%,
gc_2022_droite-bourgeoise,20.03.22,droite,Yverdon,Suscévaz,5930,,58,0,0,58,18,31.03%,40,68.97%,
gc_2022_centre,20.03.22,centre,Yverdon,Suscévaz,5930,,58,0,0,58,4,6.90%,54,93.10%,
gc_2022_verts,20.03.22,centre-gauche,Yverdon,Suscévaz,5930,,58,0,0,58,9,15.52%,49,84.48%,
gc_2022_PS,20.03.22,centre-gauche,Yverdon,Tévenon,5571,,179,0,0,179,35,19.55%,144,80.45%,
gc_2022_Gauche,20.03.22,gauche,Yverdon,Tévenon,5571,,179,0,0,179,17,9.50%,162,90.50%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Yverdon,Tévenon,5571,,179,0,0,179,44,24.58%,135,75.42%,
gc_2022_droite-bourgeoise,20.03.22,droite,Yverdon,Tévenon,5571,,179,0,0,179,37,20.67%,142,79.33%,
gc_2022_centre,20.03.22,centre,Yverdon,Tévenon,5571,,179,0,0,179,15,8.38%,164,91.62%,
gc_2022_verts,20.03.22,centre-gauche,Yverdon,Tévenon,5571,,179,0,0,179,32,17.88%,147,82.12%,
gc_2022_PS,20.03.22,centre-gauche,Yverdon,Treycovagnes,5931,,83,0,0,83,27,32.53%,56,67.47%,
gc_2022_Gauche,20.03.22,gauche,Yverdon,Treycovagnes,5931,,83,0,0,83,4,4.82%,79,95.18%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Yverdon,Treycovagnes,5931,,83,0,0,83,10,12.05%,73,87.95%,
gc_2022_droite-bourgeoise,20.03.22,droite,Yverdon,Treycovagnes,5931,,83,0,0,83,17,20.48%,66,79.52%,
gc_2022_centre,20.03.22,centre,Yverdon,Treycovagnes,5931,,83,0,0,83,13,15.66%,70,84.34%,
gc_2022_verts,20.03.22,centre-gauche,Yverdon,Treycovagnes,5931,,83,0,0,83,11,13.25%,72,86.75%,
gc_2022_PS,20.03.22,centre-gauche,Yverdon,Ursins,5932,,53,0,0,53,3,5.66%,50,94.34%,
gc_2022_Gauche,20.03.22,gauche,Yverdon,Ursins,5932,,53,0,0,53,2,3.77%,51,96.23%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Yverdon,Ursins,5932,,53,0,0,53,21,39.62%,32,60.38%,
gc_2022_droite-bourgeoise,20.03.22,droite,Yverdon,Ursins,5932,,53,0,0,53,18,33.96%,35,66.04%,
gc_2022_centre,20.03.22,centre,Yverdon,Ursins,5932,,53,0,0,53,5,9.43%,48,90.57%,
gc_2022_verts,20.03.22,centre-gauche,Yverdon,Ursins,5932,,53,0,0,53,5,9.43%,48,90.57%,
gc_2022_PS,20.03.22,centre-gauche,Yverdon,Valeyres-sous-Montagny,5933,,169,0,0,169,32,18.93%,137,81.07%,
gc_2022_Gauche,20.03.22,gauche,Yverdon,Valeyres-sous-Montagny,5933,,169,0,0,169,11,6.51%,158,93.49%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Yverdon,Valeyres-sous-Montagny,5933,,169,0,0,169,28,16.57%,141,83.43%,
gc_2022_droite-bourgeoise,20.03.22,droite,Yverdon,Valeyres-sous-Montagny,5933,,169,0,0,169,54,31.95%,115,68.05%,
gc_2022_centre,20.03.22,centre,Yverdon,Valeyres-sous-Montagny,5933,,169,0,0,169,19,11.24%,150,88.76%,
gc_2022_verts,20.03.22,centre-gauche,Yverdon,Valeyres-sous-Montagny,5933,,169,0,0,169,25,14.79%,144,85.21%,
gc_2022_PS,20.03.22,centre-gauche,Yverdon,Valeyres-sous-Rances,5763,,148,0,0,148,23,15.54%,125,84.46%,
gc_2022_Gauche,20.03.22,gauche,Yverdon,Valeyres-sous-Rances,5763,,148,0,0,148,8,5.41%,140,94.59%,
gc_2022_extreme-droite,20.03.22,extreme-droite,Yverdon,Valeyres-sous-Rances,5763,,148,0,0,148,39,26.35%,109,73.65%,
gc_2022_droite-bourgeoise,20.03.22,droite,Yverdon,Valeyres-sous-Rances,5763,,148,0,0,148,48,32.43%,100,67.57%,
gc_2022_centre,20.03.22,centre,Yverdon,Valeyres-sous-Rances,5763,,148,0,0,148,13,8.78%,135,91.22%,
gc_2022_verts,20.03.22,centre-gauche,Yverdon,Valeyres-sous-Rances,5763,,148,0,0,148,17,11.49%,131,88.51%,
